customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,account_balance,internet_service,online_security,satisfaction_score,days_since_last_login,num_products,referral_source,churn,churn_label
CUST_00545,28.0,Male,33.0,6.183177389455139,203.26671776303175,Month-to-month,Mailed Check,4,34.92255625444667,Fiber optic,No,2.8,3.0,5,Friend,1,Yes
CUST_00519,51.0,FEMALE,35.0,,2598.657620592619,Month-to-month,Bank Transfer,1,-100.81299567768498,DSL,Yes,2.4,22.0,3,Billboard,0,No
CUST_00227,23.0,Male,10.0,27.84430459589275,278.7048344779187,Month-to-month,Mailed Check,1,-50.5344892200297,Fiber optic,Yes,3.8,,1,Google,1,Yes
CUST_00922,41.0,Female,30.0,108.38556009280477,3147.1790930011452,Two year,Electronic Check,1,-43.4032263769012,dsl,NO,3.3,3.0,1,Instagram,1,Yes
CUST_00404,33.0,FEMALE,17.0,,206.33985837539416,Month-to-month,Bank Transfer,1,-36.91272730724936,DSL,Yes,3.4,20.0,1,Google,0,No
CUST_00889,56.0,male,,54.543448185752716,985.6623590624839,One year,Bank Transfer,2,-137.1314176106123,No,No,3.3,11.0,2,Facebook,0,No
CUST_00177,61.0,Male,30.0,23.5414510340876,734.401942938802,Month-to-month,Electronic Check,3,62.85994930303792,DSL,Yes,2.2,19.0,2,Google,0,No
CUST_00595,32.0,Male,28.0,91.36966478740486,2610.9620548044013,Two year,Credit Card,3,-57.02531928280899,dsl,Yes,3.7,18.0,1,Google,1,Yes
CUST_00465,36.0,Female,0.0,60.014187868524665,0.0,One year,Credit Card,1,80.55804745307267,DSL,Yes,1.9,,1,Google,1,Yes
CUST_00430,22.0,Female,1.0,75.71271669775173,76.0239180446462,One year,Electronic Check,0,-112.64276888827558,dsl,Yes,4.2,9.0,1,Other,0,No
CUST_00532,,Female,13.0,72.18041572988024,901.6430042481658,Month-to-month,Bank Transfer,4,-233.84282002430976,DSL,0,2.8,10.0,2,nan,1,Yes
CUST_00695,-41.09274337968693,Male,38.0,-4.634259696052382,-174.85282663247443,Month-to-month,Credit Card,2,168.6093154338994,DSL,yes,4.4,31.0,1,Google,0,No
CUST_00478,86.0,Female,,48.00901013428032,872.9809180438727,One year,Electronic Check,1,-79.8539514558761,dsl,No,4.8,2.0,1,Other,0,No
CUST_00688,50.0,Male,18.0,23.15520332674422,425.8517442568649,Two year,Credit Card,0,-31.372872305984767,Fiber optic,yes,3.3,20.0,2,Friend,1,Yes
CUST_00007,51.0,Female,8.0,34.31000022728916,284.4010244307424,Two year,Credit Card,3,-321.60571992571363,dsl,yes,1.9,17.0,2,Email,0,No
CUST_00155,,Female,81.0,,9314.475861958363,Two year,Mailed Check,2,-112.12013268388503,No,No,4.9,,2,Facebook,0,No
CUST_00357,35.0,Male,,115.63018681478141,112.5051035713978,Two year,Credit Card,3,-51.158520520629814,Fiber optic,Yes,3.2,6.0,2,Google,0,No
CUST_00584,42.0,Female,9.0,99.35266336084105,913.0613639372774,One year,Credit Card,2,-12.70369028750425,Fiber optic,No,3.2,31.0,2,Facebook,0,No
CUST_00223,18.0,male,30.0,12.169822619631702,368.1628852657768,Month-to-month,Bank Transfer,6,-122.90179365531857,DSL,0,3.6,3.0,5,Billboard,0,No
CUST_00329,49.0,Female,79.0,77.56721189280032,6146.444830527378,One year,Mailed Check,4,-34.16466956483962,No,Yes,3.0,19.0,1,nan,1,Yes
CUST_00633,33.0,Male,11.0,68.82941441867368,787.4391885730621,One year,Electronic Check,3,263.0615009851872,Fiber optic,True,1.4,14.0,2,Facebook,1,Yes
CUST_00822,74.0,Male,6.0,,186.6331520797557,Month-to-month,Electronic Check,0,151.8322824567314,DSL,No,3.2,1.0,1,Google,1,Yes
CUST_00868,49.0,Female,1.0,75.25860336801772,77.1794778546783,monthly,Mailed Check,1,10.798551668603055,No,True,4.3,18.0,3,Friend,1,Yes
CUST_00611,39.0,Male,6.0,94.9057543558783,577.5060579669649,Two year,Credit Card,2,-148.17672225794877,DSL,yes,3.4,3.0,2,Instagram,1,Yes
CUST_00808,58.0,Female,7.0,83.07926168500137,592.0058739622613,One year,Bank Transfer,1,-96.4446270397466,No,NO,3.4,,1,Instagram,0,No
CUST_00746,42.0,Female,2.0,39.20892377002323,78.19547881122797,Month-to-month,Bank Transfer,3,71.63309842882809,DSL,NO,2.8,8.0,1,Email,0,No
CUST_00816,44.0,Male,30.0,129.746599066142,3705.9454906041433,Month-to-month,Credit Card,5,-41.10816176784839,No,No,3.4,3.0,1,Friend,1,Yes
CUST_00809,,Male,13.0,-5.9673825565905645,-74.5109805606674,Month-to-month,Credit Card,3,-5.111726347663867,Fiber optic,Yes,1.9,11.0,2,Google,0,No
CUST_00494,62.0,Male,29.0,15.46062323838536,442.4800073602591,Month-to-month,Bank Transfer,3,-48.41471308872104,DSL,Yes,3.3,0.0,1,TV Ad,0,No
CUST_00572,44.0,Male,,67.10128989955331,489.1658510655656,One year,Bank Transfer,1,9.07909029671071,DSL,yes,3.7,62.0,1,Google,0,No
CUST_00628,40.0,Female,11.0,-78.51253070984504,,One year,Electronic Check,3,27.931584177250468,Fiber optic,Yes,4.3,2.0,4,Other,1,Yes
CUST_00762,78.0,Female,1.0,83.74504344366096,86.61148636662665,Month-to-month,Electronic Check,3,-1.8356224193736943,Fiber optic,yes,2.6,7.0,2,Friend,1,Yes
CUST_00958,48.0,Female,9.0,14.797667664827415,135.4960743263265,Two year,Mailed Check,4,-158.90478856133365,Fiber optic,Yes,,13.0,2,TV Ad,1,Yes
CUST_00163,27.0,Female,12.0,88.68133671700807,1030.1909118521917,Month-to-month,Bank Transfer,3,129.72492001860536,DSL,Yes,3.5,1.0,1,Facebook,1,Yes
CUST_00228,,Female,,68.42786648267591,2728.8151285472727,Two year,Credit Card,2,136.20649569274775,Fiber optic,yes,4.1,19.0,3,TV Ad,0,No
CUST_00523,-9.930225989753254,Male,10.0,119.66221339264885,1142.2154711691976,Month-to-month,,2,-281.6610800017268,Fiber optic,Yes,5.0,7.0,2,Facebook,0,No
CUST_00786,52.0,Female,5.0,76.37722091896644,373.46002917272546,monthly,Bank Transfer,1,-191.333225014893,DSL,Yes,4.0,20.0,2,Email,1,Yes
CUST_00212,54.0,Female,45.0,-97.46170826680485,4496.819349587587,Month-to-month,Electronic Check,3,-19.544187379288434,DSL,Yes,1.9,18.0,1,Instagram,0,No
CUST_00825,61.0,Female,6.0,67.68336864330863,410.559665616835,Month-to-month,Credit Card,2,2.4254553886991244,Fiber optic,Yes,2.8,20.0,3,Other,0,No
CUST_00079,18.0,Female,7.0,11.121229249822626,79.15200841510948,One year,Mailed Check,3,-112.25480905044162,DSL,No,4.7,5.0,1,Friend,1,Yes
CUST_00148,47.0,Female,13.0,-5.886802330829084,-77.77924458944335,Two year,Mailed Check,0,71.19574667172651,DSL,True,2.9,55.0,2,TV Ad,0,No
CUST_00302,51.0,Male,8.0,61.37657441798933,,One year,Bank Transfer,1,-172.25600747524697,DSL,No,4.4,5.0,4,Google,0,No
CUST_00448,32.0,Male,23.0,91.43829371909854,2186.23952513831,Two year,Bank Transfer,3,197.3104868081905,dsl,No,3.9,2.0,4,Instagram,1,Yes
CUST_00501,,Male,23.0,87.50632909035663,1984.9537078675253,Month-to-month,Mailed Check,4,66.82132544361377,DSL,yes,3.9,13.0,1,Google,0,No
CUST_00548,45.0,male,20.0,82.96788851902467,1652.3518542257068,Month-to-month,Bank Transfer,1,12.647567548837472,DSL,No,4.2,3.0,1,TV Ad,1,Yes
CUST_00841,50.0,Female,32.0,31.710867503849926,1004.1453653279546,Two year,Mailed Check,1,26.017189033645398,Fiber optic,Yes,,,1,Google,1,Yes
CUST_00043,35.0,Male,13.0,81.93781149840427,1093.9687135795273,Two year,Bank Transfer,3,-89.29419681296619,DSL,yes,3.3,0.0,1,Instagram,0,No
CUST_00493,27.0,Female,126.0,74.3076380951548,9363.854686594106,Two year,,2,192.78129974385718,dsl,No,3.2,,4,Instagram,0,No
CUST_00133,47.0,Female,52.0,55.44082493896395,2747.6351609617504,Month-to-month,Credit Card,2,83.48285011924533,No,No,2.2,18.0,4,Email,0,No
CUST_00594,55.0,Male,9.0,57.70940222111508,,Two year,Credit Card,0,24.88370787513788,dsl,NO,4.9,0.0,1,Billboard,0,No
CUST_00311,56.0,Female,7.0,36.097919828789266,244.12127679795648,Two year,Electronic Check,1,96.41787733834252,dsl,No,4.1,22.0,2,Google,0,No
CUST_00507,27.0,Male,77.0,102.11831679937558,,Month-to-month,Electronic Check,2,-94.72030111595046,fiber,Yes,4.2,9.0,1,Instagram,1,Yes
CUST_00655,40.0,Male,28.0,78.94475397971577,2247.704803095314,Two year,Bank Transfer,1,28.063736678268697,DSL,True,3.0,24.0,4,Twitter,0,No
CUST_00516,47.0,Male,26.0,60.97420758577521,1586.4466833371496,monthly,Bank Transfer,0,75.52429989905724,Fiber optic,No,,4.0,3,nan,0,No
CUST_00849,32.0,Female,11.0,35.76974470741785,399.6237884295619,Month-to-month,Bank Transfer,0,-49.017850813700086,DSL,Yes,4.4,22.0,1,Facebook,0,No
CUST_00811,33.0,Other,0.0,,0.0,Month-to-month,Mailed Check,3,68.47193878884174,Fiber optic,Yes,2.8,0.0,1,Other,1,Yes
CUST_00000,47.0,Male,,51.7989911570411,252.6879242545926,Two year,Credit Card,3,2.25129743977275,DSL,Yes,2.3,4.0,1,Email,0,No
CUST_00782,45.0,FEMALE,4.0,85.17896660367596,337.5225001614807,Two year,Credit Card,1,184.20001495344303,No,No,2.4,8.0,1,Instagram,1,Yes
CUST_00382,18.0,Male,2.0,86.3043813601028,170.31506442176817,Month-to-month,Bank Transfer,3,-20.758434514303985,DSL,Yes,1.9,3.0,3,Facebook,0,No
CUST_00316,50.0,Female,6.0,48.071311728535804,296.0255742885657,Month-to-month,Bank Transfer,3,104.84848737045508,No,Yes,1.3,23.0,1,Friend,0,No
CUST_00761,,Male,1.0,-258.21087900037855,6.049443423752688,One year,Credit Card,1,-55.06851265158396,dsl,No,3.5,13.0,1,Facebook,1,Yes
CUST_00591,32.0,Male,12.0,96.81093068167333,1176.4274516729686,Month-to-month,Mailed Check,1,-17.458772422775816,Fiber optic,NO,3.7,7.0,4,Google,0,No
CUST_00408,41.0,Male,35.0,86.69659373601274,3038.928666593543,monthly,Mailed Check,1,30.074901718079545,Fiber optic,No,5.0,7.0,3,Friend,0,No
CUST_00941,53.0,Male,77.0,45.6279295318774,3633.8737594667473,One year,Electronic Check,1,-99.82930583210694,DSL,Yes,3.4,10.0,1,Instagram,0,No
CUST_00334,54.0,Female,24.0,96.0746377749069,2231.7046068610844,One year,Bank Transfer,3,27.97480006999844,Fiber optic,Yes,2.5,11.0,2,Facebook,0,No
CUST_00750,26.0,Male,13.0,61.46846051180472,793.4368944309591,Two year,Bank Transfer,1,-109.6199523567522,No,No,,21.0,2,Instagram,0,No
CUST_00172,38.0,Female,15.0,54.507110683372844,838.1411543353156,Month-to-month,Mailed Check,1,-152.27145097905054,dsl,Yes,3.7,1.0,2,Instagram,0,No
CUST_00125,72.0,Female,,54.8275988721419,0.0,Month-to-month,Credit Card,1,-41.75080735150316,Fiber optic,Yes,1.5,4.0,4,Friend,1,Yes
CUST_00696,,Female,19.0,-108.30896158264564,1958.60200519757,Two year,Bank Transfer,2,3.9460580464104575,DSL,No,3.4,13.0,1,Friend,1,Yes
CUST_00499,19.0,Male,21.0,-108.38394794973253,,Month-to-month,Bank Transfer,2,-134.7786975212509,DSL,Yes,3.8,60.0,1,Google,0,No
CUST_00596,35.0,Female,35.0,138.44955509616528,4661.064951587379,One year,Credit Card,2,114.94092936662467,DSL,No,4.1,1.0,3,Email,0,No
CUST_00971,29.0,Female,19.0,102.22954038146685,1925.5631160153935,Month-to-month,Mailed Check,2,21.068518829547887,DSL,Yes,3.3,4.0,2,Instagram,0,No
CUST_00090,41.0,Female,11.0,84.07802769425578,907.5241226207272,Two year,Electronic Check,3,-25.740860718496112,fiber,Yes,4.2,,1,Friend,1,Yes
CUST_00223,18.0,male,30.0,12.169822619631702,368.1628852657768,Month-to-month,Bank Transfer,6,-122.90179365531857,DSL,0,3.6,3.0,5,Billboard,0,No
CUST_00181,27.0,Female,37.0,62.75507662387663,,One year,Bank Transfer,0,111.68681622707382,Fiber optic,No,,,1,Instagram,0,No
CUST_00363,46.0,Male,25.0,36.81119462765098,964.6824334513589,One year,,3,-144.48973229642596,Fiber optic,Yes,2.3,32.0,2,Email,0,No
CUST_00274,25.0,Female,12.0,50.880767589136155,593.8367273566238,One year,Mailed Check,4,-97.72376887147608,DSL,Yes,5.0,23.0,1,Facebook,0,No
CUST_00752,,Female,12.0,90.36793870177834,1107.760787358175,Month-to-month,Bank Transfer,3,117.02608313680875,No,Yes,2.8,6.0,4,Email,0,No
CUST_00962,,Male,11.0,66.60615842452779,764.4929640673338,Two year,Credit Card,1,-154.17679247047974,Fiber optic,No,3.9,10.0,3,Google,0,No
CUST_00069,30.0,Male,1.0,,29.946878654489826,One year,Bank Transfer,4,-52.51585306982606,DSL,True,2.9,31.0,1,Facebook,1,Yes
CUST_00291,32.0,Male,27.0,111.65013334625343,3154.9380203548035,Month-to-month,Bank Transfer,3,-3.6376623659504297,DSL,Yes,2.8,,3,TV Ad,0,No
CUST_00131,41.0,male,74.0,110.24427746592643,8251.085408000597,monthly,Electronic Check,2,66.9438013393227,Fiber optic,yes,4.8,4.0,1,nan,0,No
CUST_00300,27.0,Male,,7.476611815042347,52.21058694224283,Two year,Credit Card,3,-54.92281394953985,Fiber optic,NO,3.1,15.0,1,Instagram,0,No
CUST_00712,31.0,Male,26.0,122.83564374602122,3280.7263199583804,Month-to-month,Bank Transfer,3,54.119300730043086,Fiber optic,Yes,4.5,19.0,1,Other,0,No
CUST_00326,57.0,Female,13.0,64.15908111649955,,Month-to-month,Bank Transfer,2,81.90549384206997,No,Yes,,3.0,1,Twitter,0,No
CUST_00144,43.0,FEMALE,19.0,,1583.9767802096912,One year,Electronic Check,4,24.66887703360564,DSL,NO,3.4,,2,Google,0,No
CUST_00014,,Male,16.0,89.54565974018517,1482.8204188008565,Month-to-month,Mailed Check,2,-18.491271887619064,Fiber optic,No,3.4,19.0,1,Google,0,No
CUST_00963,50.0,Male,54.0,31.023509096625276,1616.254489034952,One year,Credit Card,2,-7.612722306890851,No,1,2.0,30.0,3,TV Ad,0,No
CUST_00886,48.0,Male,8.0,,484.35230481097875,Month-to-month,Electronic Check,5,-82.8027179187659,fiber,No,3.8,2.0,2,Other,1,Yes
CUST_00135,63.0,Female,,120.55042836125529,5277.402247142075,One year,Electronic Check,3,-90.57893786017873,DSL,1,5.0,8.0,5,Facebook,0,No
CUST_00996,,Male,11.0,139.10916256314368,1593.2105618360617,Two year,Electronic Check,4,-59.21141931896984,DSL,No,2.9,1.0,5,Other,1,Yes
CUST_00722,19.0,Male,1.0,103.65573568691413,101.24311708367765,monthly,Mailed Check,2,-47.40315359130864,Fiber optic,No,3.3,52.0,1,Google,0,No
CUST_00164,54.0,Male,122.0,88.88588752665433,10946.61181701697,Month-to-month,Electronic Check,2,-176.54286975257068,DSL,No,3.3,29.0,2,Friend,0,No
CUST_00028,30.0,FEMALE,41.0,82.29288387878492,3339.7132409161227,Month-to-month,Bank Transfer,2,23.846514032379456,dsl,True,1.9,5.0,3,Email,1,Yes
CUST_00679,59.0,male,0.0,110.66328403316487,0.0,One year,Electronic Check,3,-0.704090853069996,fiber,Yes,,9.0,2,TV Ad,0,No
CUST_00193,21.0,Male,11.0,75.44279860341913,819.8836230097056,Month-to-month,Electronic Check,0,-53.2633852777348,Fiber optic,Yes,1.6,33.0,4,Facebook,0,No
CUST_00902,40.0,Female,2.0,-165.31613156839757,122.98500853954114,Two year,Credit Card,2,-196.4897282976844,Fiber optic,yes,2.8,28.0,2,nan,1,Yes
CUST_00813,,FEMALE,22.0,131.40586587158674,2762.862798762896,Month-to-month,Bank Transfer,1,18.848638076042114,No,0,2.7,2.0,1,Facebook,0,No
CUST_00433,50.0,Female,15.0,,1072.0199081506778,One year,Bank Transfer,3,-49.231879497903506,DSL,No,1.2,,1,Google,0,No
CUST_00987,53.0,Male,51.0,-33.313149413333086,1624.8484950617772,Month-to-month,Credit Card,1,-73.30029191123658,Fiber optic,No,2.1,40.0,4,TV Ad,0,No
CUST_00169,28.0,Male,5.0,94.61032037837369,450.48953741095727,Two year,Credit Card,5,-118.08359169921354,Fiber optic,1,3.5,5.0,3,Instagram,0,No
CUST_00541,23.0,Male,1.0,39.365126273190995,39.89296560516166,Month-to-month,Mailed Check,4,-95.5638184694243,Fiber optic,No,4.3,16.0,4,TV Ad,0,No
CUST_00140,,Male,,59.945866564856445,679.0630329955993,Month-to-month,,0,64.72865640460313,DSL,True,3.8,0.0,1,Other,0,No
CUST_00173,45.0,Female,18.0,64.10600249715708,1183.9543544589524,Month-to-month,Bank Transfer,1,29.439275913620676,DSL,No,3.9,8.0,2,Friend,0,No
CUST_00006,63.0,Male,17.0,50.93912833523112,848.6958536130364,Month-to-month,Mailed Check,1,-42.14865358515187,Fiber optic,No,3.8,52.0,2,Friend,0,No
CUST_00820,32.0,Male,32.0,95.22203446388647,3025.21947992013,Two year,,2,144.33000101297884,No,Yes,1.7,10.0,1,Google,1,Yes
CUST_00535,40.0,Female,26.0,68.87288065061556,1871.1144834524011,Month-to-month,Electronic Check,3,-131.47734507194536,DSL,No,4.3,6.0,3,Friend,0,No
CUST_00961,59.0,Male,5.0,73.69234604968544,351.17177190304955,One year,Credit Card,2,-68.23456398792656,Fiber optic,Yes,3.5,6.0,2,TV Ad,1,Yes
CUST_00855,31.0,Male,6.0,32.345938840798155,196.36615788963925,Month-to-month,Bank Transfer,1,183.29505259537547,dsl,No,4.1,1.0,2,Friend,0,No
CUST_00073,63.0,Male,31.0,88.76892800938003,2765.2212597526227,Month-to-month,Electronic Check,0,-89.55458847173063,dsl,Yes,2.4,1.0,2,TV Ad,0,No
CUST_00737,54.0,FEMALE,2.0,300.55880447559946,167.7226081892152,Month-to-month,Mailed Check,1,43.05673840619083,No,Yes,3.4,7.0,1,TV Ad,1,Yes
CUST_00527,40.0,Female,6.0,,363.20525180197325,One year,Bank Transfer,1,-57.21519329225444,Fiber optic,Yes,3.3,11.0,4,TV Ad,0,No
CUST_00238,30.0,Male,32.0,62.69848061874946,2067.3913680406413,Month-to-month,Credit Card,0,-22.937568736475498,DSL,NO,2.5,32.0,2,Facebook,1,Yes
CUST_00145,51.0,Male,18.0,83.89865590354319,,One year,Credit Card,1,129.9176580869636,No,NO,2.7,3.0,4,Instagram,1,Yes
CUST_00852,30.0,Female,37.0,58.36900250774316,2241.5108498192953,One year,Credit Card,1,61.20825008037826,Fiber optic,1,4.8,21.0,4,TV Ad,0,No
CUST_00234,72.0,Male,27.0,18.88385239519843,484.5517642608602,Month-to-month,,1,157.56045591557336,Fiber optic,True,3.5,0.0,3,Other,0,No
CUST_00220,74.0,Female,,84.46200182006159,0.0,Month-to-month,Mailed Check,2,75.33844599846924,Fiber optic,Yes,5.0,3.0,4,Google,1,Yes
CUST_00214,35.0,Female,1.0,-66.4970225261426,66.81207048031366,Month-to-month,Credit Card,3,-2.023972129764639,Fiber optic,0,4.4,15.0,2,Billboard,1,Yes
CUST_00711,38.0,Female,0.0,80.8498318374105,0.0,Month-to-month,Electronic Check,2,-14.482595359958514,Fiber optic,No,2.8,7.0,1,Google,1,Yes
CUST_00132,24.0,Female,9.0,47.72547302384848,423.28926955370326,Month-to-month,Credit Card,2,243.88567065792515,Fiber optic,No,,10.0,2,Email,1,Yes
CUST_00121,26.0,Male,0.0,96.55694448966973,0.0,One year,Credit Card,1,95.8531961298615,DSL,Yes,2.1,39.0,1,Instagram,1,Yes
CUST_00906,19.0,Male,5.0,71.35668126999947,358.3979742206396,Month-to-month,Mailed Check,3,-230.5645505204216,DSL,yes,3.0,7.0,2,Google,1,Yes
CUST_00707,66.0,Male,23.0,39.22741949079168,939.1872604391552,One year,Bank Transfer,2,-47.435189488937105,Fiber optic,Yes,5.0,3.0,1,Facebook,0,No
CUST_00422,36.0,FEMALE,45.0,56.46523424773004,2630.5371184682044,monthly,Electronic Check,3,90.97833451011627,Fiber optic,Yes,4.1,14.0,1,Google,1,Yes
CUST_00185,50.0,Male,50.0,50.50704319455198,2531.209020501565,nan,,2,23.424404203927097,Fiber optic,0,3.9,2.0,1,Other,0,No
CUST_00041,,Female,11.0,98.2393174230245,1070.916490692986,Month-to-month,Electronic Check,0,114.25235608781304,No,No,,16.0,4,Other,1,Yes
CUST_00767,66.0,Female,23.0,29.33657490663132,647.0818165530778,One year,Credit Card,1,74.81957843941473,No,0,2.2,9.0,1,Instagram,0,No
CUST_00108,43.0,Female,27.0,77.47925786925187,,Month-to-month,Electronic Check,1,-24.980315433531906,Fiber optic,Yes,,1.0,1,TV Ad,0,No
CUST_00635,18.0,Female,25.0,9.22576380665869,223.41788413921657,Two year,Mailed Check,5,-97.9319205284551,DSL,No,2.1,6.0,3,Billboard,0,No
CUST_00056,27.0,Male,22.0,85.32376265582784,1902.7084634314297,Month-to-month,Bank Transfer,1,118.38190585107766,DSL,NO,2.1,9.0,2,nan,0,No
CUST_00482,18.0,Male,14.0,77.02073363059444,1108.581089160873,Two year,Electronic Check,1,-36.246763975942535,Fiber optic,No,2.7,7.0,2,Facebook,0,No
CUST_00753,55.0,Male,7.0,65.89013531672626,477.87192409721274,One year,Bank Transfer,0,-54.67841559157098,Fiber optic,No,2.9,3.0,2,Other,1,Yes
CUST_00793,20.0,Male,7.0,74.17181195960254,508.36325441084034,nan,Bank Transfer,2,30.722104429568986,DSL,No,2.5,25.0,1,TV Ad,0,No
CUST_00468,,Male,3.0,24.565890724576988,71.86760718490214,Month-to-month,Mailed Check,1,126.38538399101206,Fiber optic,1,2.4,7.0,3,Facebook,1,Yes
CUST_00926,31.0,Male,2.0,41.03005589430376,84.07666630225427,One year,Credit Card,1,81.44667327485065,Fiber optic,Yes,2.9,9.0,5,Google,1,Yes
CUST_00435,41.0,Female,15.0,50.25254762998455,747.0025922809439,One year,Bank Transfer,0,-42.14748374312925,DSL,No,,31.0,1,Email,1,Yes
CUST_00024,31.0,Male,57.0,91.1351961947417,5262.594337618075,Two year,Mailed Check,2,92.38650159641746,DSL,No,3.3,13.0,3,Facebook,1,Yes
CUST_00549,30.0,Male,10.0,324.61452846692083,800.3339413556291,Month-to-month,Credit Card,3,-158.07000516739228,dsl,Yes,3.3,4.0,2,Email,1,Yes
CUST_00518,,Male,19.0,81.66936188056552,1534.8975458237837,One year,Bank Transfer,2,-21.96020942255738,No,No,3.0,28.0,1,TV Ad,1,Yes
CUST_00231,43.0,Male,75.0,68.13987971901905,5313.773057673259,Month-to-month,Credit Card,2,-206.21781047481468,Fiber optic,No,4.0,31.0,3,Facebook,0,No
CUST_00667,62.0,Male,92.0,105.18270535802336,9306.926413064268,Month-to-month,Electronic Check,4,-24.884771899102933,DSL,1,5.0,8.0,4,Instagram,1,Yes
CUST_00215,51.0,Female,51.0,50.933264757867896,2483.839994522011,Two year,Electronic Check,2,-97.80883762484497,Fiber optic,Yes,2.8,1.0,1,Friend,0,No
CUST_00997,49.0,Female,18.0,25.616673305808277,476.1060195722147,One year,Electronic Check,2,177.10211503980605,DSL,Yes,3.0,4.0,3,TV Ad,0,No
CUST_00338,46.0,male,29.0,96.28140377589384,2658.8522495044845,Month-to-month,Mailed Check,1,-11.759845265813158,Fiber optic,NO,,22.0,2,Instagram,1,Yes
CUST_00051,34.0,Male,10.0,27.832989424640736,286.719602886686,Month-to-month,Bank Transfer,1,-51.736298914223276,DSL,Yes,3.7,17.0,1,Other,1,Yes
CUST_00383,32.0,Female,17.0,75.9943130115614,1327.8928004974116,Month-to-month,Credit Card,2,132.13162028034043,Fiber optic,No,2.8,32.0,1,Facebook,0,No
CUST_00861,18.0,Male,1.0,58.710978252250115,58.28905089532396,Month-to-month,Bank Transfer,2,-111.47232559550085,Fiber optic,yes,4.1,9.0,2,Google,1,Yes
CUST_00989,40.0,Male,1.0,31.194771243877128,31.53004763689552,Month-to-month,Bank Transfer,3,-63.345344188369936,Fiber optic,yes,,0.0,1,Google,1,Yes
CUST_00682,32.0,Female,29.0,72.38793587128109,2165.612805750661,monthly,Mailed Check,5,136.16072363167513,Fiber optic,No,2.2,1.0,1,TV Ad,1,Yes
CUST_00995,35.0,Male,50.0,88.12362668765553,4486.254179110665,One year,Credit Card,2,243.2636324021755,DSL,yes,3.8,7.0,1,Google,0,No
CUST_00264,36.0,Male,37.0,54.063571161772046,2044.4951755465863,Month-to-month,Electronic Check,3,130.02489442520417,No,Yes,4.1,9.0,2,Twitter,0,No
CUST_00708,18.0,Male,20.0,103.02464195267815,1962.6269162542237,Month-to-month,,3,-68.3233042777688,Fiber optic,Yes,3.9,27.0,1,Google,0,No
CUST_00765,29.0,Female,2.0,19.379669586678688,39.19931458221779,nan,Bank Transfer,3,-74.82103149624749,No,Yes,4.0,20.0,1,Instagram,0,No
CUST_00736,43.0,Female,33.0,117.69516934542051,,Two year,Mailed Check,0,58.5538258338495,Fiber optic,True,3.7,4.0,2,Google,0,No
CUST_00444,20.0,Female,10.0,88.30648508767668,,Two year,Mailed Check,3,-66.43822914959688,Fiber optic,Yes,2.0,60.0,2,Billboard,1,Yes
CUST_00395,32.0,Female,21.0,,,One year,Electronic Check,0,240.61223580032708,No,No,4.6,0.0,2,Google,0,No
CUST_00558,45.0,Other,,-38.84368537468083,80.44273879468628,Month-to-month,Electronic Check,0,-77.90524043066904,No,0,,6.0,4,nan,0,No
CUST_00176,40.0,Female,57.0,64.69677510652653,3645.960247680584,Month-to-month,Electronic Check,4,57.103146439714735,No,Yes,3.8,26.0,2,TV Ad,0,No
CUST_00018,26.0,Female,118.0,87.9638316868573,10642.399159715638,Month-to-month,Electronic Check,3,-153.13406139581673,DSL,Yes,5.0,5.0,4,Facebook,0,No
CUST_00979,51.0,Female,41.0,78.60867562905126,3127.128173333879,Two year,Mailed Check,4,42.47993134767853,Fiber optic,No,4.7,0.0,1,TV Ad,1,Yes
CUST_00538,55.0,Female,12.0,71.23976896811855,852.1485980897414,Two year,Credit Card,0,-6.109732956768189,fiber,Yes,3.5,10.0,1,TV Ad,0,No
CUST_00613,23.0,Male,8.0,83.53675957955525,,One year,Electronic Check,1,-19.542420296937088,fiber,0,,78.0,1,Email,0,No
CUST_00590,41.0,Male,16.0,34.09634060721066,522.9231753065739,One year,Electronic Check,2,3.1427009353845903,No,Yes,4.6,21.0,2,Facebook,0,No
CUST_00367,40.0,Female,,38.30327071719242,1015.4174102712954,Month-to-month,Electronic Check,2,298.63293755764283,DSL,No,3.7,6.0,1,Google,0,No
CUST_00083,32.0,Female,38.0,62.09655351753253,2342.546253315383,Month-to-month,Mailed Check,0,-58.93905948504429,No,yes,4.5,22.0,1,Google,0,No
CUST_00061,37.0,Male,1.0,96.70742502509526,95.46248059665609,Two year,Credit Card,2,63.72914550139895,Fiber optic,No,3.4,2.0,4,Friend,0,No
CUST_00514,31.0,Female,6.0,35.14648468262909,214.21495776653617,Month-to-month,Credit Card,1,-51.748654832569564,No,Yes,4.4,4.0,5,Instagram,0,No
CUST_00272,57.0,Female,39.0,-86.0445200903773,3402.1233799911206,Two year,,2,153.9017375255416,Fiber optic,True,3.9,27.0,1,Email,0,No
CUST_00285,18.0,Male,52.0,,315.3588820998055,Month-to-month,Credit Card,2,-175.53545693201642,No,0,2.8,21.0,2,Friend,0,No
CUST_00360,47.0,Female,41.0,97.96574692781154,4021.6500946923843,Two year,Credit Card,1,76.34381813894765,DSL,Yes,4.1,10.0,1,Email,0,No
CUST_00354,39.0,Male,5.0,106.17983549640448,541.1840781507467,One year,Electronic Check,4,-102.93626899886377,No,No,2.5,8.0,1,Facebook,1,Yes
